sentenceid	globalindex	lemma	lemmaindex	leftcontext	headword	rightcontext	gs_expert	C1	C2	C3	C4	C5	vote	mace
aaaa	190	discount	22	The VSL applied in this analysis is then built up from that VSLY by taking the present value of the stream of life years , again assuming a 3 %	discount	rate .	PROC	RES	PROC	RES	PROC	RES	RES	RES
aaaa	209	discount	24	Entrepreneurial Korean and Vietnamese women , putting ethnic credit unions to good use , opened	discount	nail salons in every city neighborhood in America .	PROC	RES	PROC	RES	RES	RES	RES	RES
aaaa	227	discount	26	The second part is empirical and discusses various welfare aspects of selecting	discount	levels for First- Class Mail in the United States .	PROC	RES	DOT	PROC	RES	RES	RES	RES
aaaa	240	discount	28	This list was a concession to independent bookstores , many of which were outraged when the Times created hot links between every single book on its Internet best-seller list and Barnes &amp; Noble 's online bookstore , which then gave a 30 percent	discount	to all the listed books .	RES	PROC	RES	RES	RES	RES	RES	RES
aaaa	497	instruction	64	He calls out songs and dance	instructions	and cracks his whip against the ground .	PROC	RES	DOT	RES	PROC	PROC	DOT	PROC
aaaa	66	construction	8	Total labor man-hours of	construction	and engineering labor are then about 365 , 000 man-hours for a single 500 MWe unit .	PROC	PROC	PROC	PROC	PROC	PROC	PROC	PROC
aaaa	74	construction	9	FFC reported that , historically , 30 to 50 percent of all	construction	change orders result from errors in the design documents directly related to improper interfaces between design disciplines ( civil , structural , architectural , electrical , and mechanical ) .	PROC	RES	PROC	PROC	PROC	PROC	PROC	PROC
aaaa	447	damage	57	Additionally , if cardiovascular risk subsides gradually upon smoking cessation , do vessel wall	damage	and pro-aggregatory cascades all completely reverse course upon cessation ?	PROC	DOT	RES	RES	DOT	PROC	RES	DOT
aaaa	402	damage	50	For Dole , the	damage	was done by a coalition of pinstriped supply-side enthusiasts and Nobel laureates from Chicago , Harvard , and Stanford .	RES	PROC	RES	RES	RES	DOT	RES	DOT
aaaa	421	damage	53	Too much alcohol may cause cirrhosis of the liver , inflammation of the pancreas , and	damage	to the brain and heart .	RES	PROC	RES	RES	RES	RES	RES	RES
aaaa	2	construction	1	Even in Kuala Lumpur - as modern an urban sprawl as you could imagine , criss-crossed by expressways and bristling with skyscrapers - a	construction	site abandoned a moment too long to the tropical sun and rain will soon sprout a luxuriant growth of lallang ferns and wild creepers .	DOT	PROC	PROC	PROC	RES	DOT	PROC	DOT
aaaa	13	construction	2	At a minimum , involve representatives of the owner , the user , the A / E , 	construction	management staff , maintenance and operations staff , and special staff such as procurement , safety , and	PROC	PROC	PROC	PROC	PROC	RES	PROC	PROC
aaaa	21	construction	3	Traffic in the city is still in gridlock , stadium	construction	is behind schedule , and the Greek economy has yet to meet the requirements for monetary union , but government rhetoric is upbeat as both deadlines approach .	PROC	RES	PROC	PROC	PROC	RES	PROC	PROC
aaaa	32	construction	4	Postoccupancy evaluation Based on a review of the	construction	 , startup , and ongoing functioning of the facility , could any unexpected difficulty have been avoided by a different design approach ?	PROC	DOT	PROC	DOT	PROC	PROC	PROC	DOT
aaaa	42	construction	5	DECEPTIVE BENDS is open to any	construction	you care to put upon it ( Do n't forget the diver , sir , do n't forget the diver as they used to say in ITMA all those years ago ) .	RES	PROC	PROC	RES	PROC	PROC	PROC	PROC
aaaa	51	construction	6	John Wycliffe had rendered this in English in 1382 , but that was pre-printing press , and hand copies of this stilted , verbatim Lollard	construction	were scarce .	RES	RES	RES	RES	PROC	RES	RES	RES
aaaa	56	construction	7	The novelty here is that selection on one locus depends on the history of gene frequencies at the other , niche	construction	 , locus .	PROC	RES	RES	RES	DOT	PROC	RES	DOT
aaaa	468	discount	60	We adopted a 3 percent	discount	rate for our Base analysis in this case to reflect reliance on a &#34 social rate of time preference &#34 discounting concept .	PROC	PROC	PROC	RES	PROC	RES	PROC	PROC
aaaa	244	approval	29	Males must obtain government	approval	to marry foreign-born women .	RES	PROC	PROC	PROC	RES	RES	PROC	PROC
aaaa	238	approval	28	The paper views this as auguring the FCC 's	approval	of long-distance provision by the other Baby Bells as well .	DOT	DOT	RES	RES	PROC	PROC	DOT	DOT
aaaa	177	approval	21	The purchase authorization portion of the process is the formal	approval	of the purchase by responsible designated officials within the agency and usually results in the obligation of budget authority .	PROC	PROC	PROC	PROC	PROC	PROC	PROC	PROC
aaaa	165	approval	20	The interim final rules contain information collections subject to review and	approval	by the Office of Management and Budget under the Paperwork Reduction Act .	PROC	RES	PROC	DOT	PROC	RES	DOT	DOT
aaaa	206	approval	24	It would have been helpful if the story had said high up in what respects Vietnam 's emigration stance has improved , and had also explained how it is that the president can alter a country 's trade status like this unilaterally , without Senate	approval	0	DOT	RES	PROC	DOT	RES	PROC	DOT	DOT
aaaa	233	approval	27	Human research ethics committee	approval	was obtained for the study .	RES	RES	PROC	RES	RES	PROC	RES	RES
aaaa	223	approval	26	Only about one-quarter of new drug	approvals	are rated by the United States Food and Drug Administration ( FDA ) to have therapeutic benefit over existing treatments ( NIHCM 2002 ; see Figure 1 ) .	RES	PROC	RES	RES	DOT	DOT	RES	DOT
aaaa	310	purchase	36	Although the	purchase	of new computer equipment , supplies and compatible information management systems are included , no estimates are provided for the cost to correct existing computer system deficiencies nor the resources to support some system redundancy for a period of time .	RES	RES	RES	DOT	PROC	PROC	DOT	PROC
aaaa	296	purchase	34	If you take a guide or interpreter with you , it is customary for them to receive a percentage on every	purchase	you make .	RES	PROC	RES	RES	RES	RES	RES	RES
aaaa	303	purchase	35	Although small specialty shops were limited to a few items , such as those found in a traditional dressmaker or milliner s shop , department stores offered fixed prices and the convenience of returning	purchases	for exchange or cash .	RES	RES	RES	RES	PROC	RES	RES	RES
aaaa	279	purchase	32	Buy a TV set and you should pay a tax : Your	purchase	will make you fat and stupid .	RES	RES	RES	RES	RES	RES	RES	RES
aaaa	259	purchase	30	Just last week , Indonesia announced that it would put off buying $ 1 billion in Russian weapons , and Thailand and South Korea are delaying aircraft	purchases	0	PROC	RES	DOT	DOT	PROC	PROC	PROC	DOT
aaaa	308	instruction	36	&#34 Cocaine delivery to rock stars has become so urgent that couriers are being given terse , even breathless , 	instructions	to make no detours . &#34	DOT	DOT	PROC	DOT	PROC	DOT	DOT	DOT
aaaa	325	purchase	38	Because household	purchases	of residential dwellings are treated as business investment in NIPA , the depreciation on these assets is included in gross business saving .	DOT	DOT	PROC	RES	DOT	DOT	DOT	DOT
aaaa	332	purchase	39	As she leaned over the counter to hand me my	purchase	 , it became clear that her lingerie preference was none at all .	RES	RES	PROC	RES	PROC	PROC	PROC	PROC
aaaa	257	instruction	30	This suggests Tripp is not attempting to construct a first draft in her own words following the earlier	instructions	0	RES	RES	PROC	RES	RES	RES	RES	RES
aaaa	409	acquisition	52	Intel reported its third-quarter results , which included a hefty write-off related to its	acquisition	of Level One Communications , upon which some commentators cast a jaundiced eye .	PROC	PROC	DOT	PROC	PROC	PROC	PROC	PROC
aaaa	433	acquisition	55	In this section we consider the	acquisition	and description of the signals along with some pertinent analytical constraints .	PROC	PROC	RES	PROC	PROC	PROC	PROC	PROC
aaaa	424	acquisition	54	Since virus-like particles have a characteristic electrophoretic behavior , this provides a simple means of assessing a mutant for	acquisition	of native protein structure .	PROC	RES	PROC	PROC	PROC	PROC	PROC	PROC
aaaa	457	acquisition	59	Under the latest	acquisition	cost method , all like units that are held are valued at the invoice price of the most recent like item purchased , less any discounts , plus additional costs described in the following paragraphs .	DOT	RES	DOT	RES	PROC	PROC	DOT	PROC
aaaa	363	purchase	43	Naturally , the lack of ready funds holds one back from vital	purchase	of an improved farm implement or even a fishing vessel .	PROC	PROC	PROC	RES	PROC	PROC	PROC	PROC
aaaa	357	purchase	42	Then when you declare your	purchases	at Customs , your check will be validated .	RES	RES	PROC	RES	RES	PROC	RES	RES
aaaa	50	classification	6	Commissioner Gorelick and the Executive Director prepared a detailed summary , reviewed by the White House for constitutional and especially sensitive	classification	concerns , that was then made available to all Commissioners and designated staff .	DOT	PROC	RES	RES	PROC	PROC	PROC	PROC
aaaa	1	classification	1	As the	classification	system of myosins now stands , plant myosins fall only into two classes - class VIII and class XI .	DOT	PROC	RES	RES	PROC	PROC	PROC	PROC
aaaa	20	classification	3	For this purpose , a	classification	of worksharing types is proposed , with no requirement that the types be mutually exclusive .	PROC	DOT	PROC	RES	PROC	DOT	PROC	DOT
aaaa	12	classification	2	The new TMC	classification	now designates TMC 6 for EVER 1 , and TMC 8 for EVER 2 ( Table 1 ) .	RES	RES	RES	RES	PROC	RES	RES	RES
aaaa	398	purchase	49	We reviewed the proposed payment processes and responded by stating that Title 7 identifies three typical steps to ensure proper payment is authorized : ( 1 ) the acquisition of goods and services was properly authorized as evidenced by an approved	purchase	order or contract , 	PROC	RES	RES	DOT	DOT	PROC	RES	DOT
aaaa	158	classification	19	In providing services and in establishing	classifications	 , rates , and fees under this title , the Postal Service shall not , except as specifically authorized in this title , make any undue or unreasonable discrimination among users of the mails , nor shall it grant any undue or unreasonable preferences to any such user .	PROC	PROC	RES	RES	RES	RES	RES	RES
aaaa	150	classification	18	Ferguson decision ( which upheld racial segregation ) to argue that since segregation was a system of &#34 racial	classification	 , &#34 affirmative action is its modern equivalent .	PROC	PROC	PROC	RES	DOT	PROC	PROC	DOT
aaaa	469	illustration	60	The video of the president 's testimony will also lend itself to interstitial	illustration	0	DOT	PROC	PROC	RES	RES	RES	RES	RES
aaaa	475	illustration	61	In addition to accounting topics , the index lists certain agencies or programs that have been used in	illustrations	or that have unique provisions within the standards .	RES	RES	RES	RES	RES	RES	RES	RES
aaaa	141	classification	17	However , a glance at the literature does not suggest that any quick	classification	or generalizations should be made .	PROC	RES	RES	RES	PROC	PROC	RES	PROC
aaaa	132	classification	16	Each of these	classifications	include a link to the complete details ( organism name , phylogeny , cell location , exon , intron position , intron number , accession number , and structure diagram ( when available ) ) for the intron sequences in that group .	RES	RES	RES	RES	RES	PROC	RES	RES
aaaa	496	illustration	64	Using proportions simplifies the	illustration	 , but the idea can easily be conveyed to the estimation of continuous data as well , such as BP , exercise time , hemodynamic measures , and lipoprotein levels .	DOT	PROC	PROC	RES	RES	RES	RES	RES
aaaa	80	classification	10	This was repeated until an optimum outcome	classification	was reached .	RES	RES	RES	RES	RES	RES	RES	RES
aaaa	108	classification	13	The rules depart from those generally applicable to proposed mail	classification	changes by reducing the amount of supporting evidence the Postal Service is required to produce , and by expediting the Commission 's procedural schedule for considering the particular form of proposed change .	PROC	DOT	RES	PROC	PROC	PROC	PROC	DOT
aaaa	97	classification	12	A change in fiber type distribution in the diaphragm of emphysematous hamsters was shown for the first time recently [ 10 ] , but again histochemical	classification	was employed , and no corresponding change in twitch kinetics was demonstrated .	PROC	PROC	RES	PROC	DOT	PROC	PROC	DOT
aaaa	484	instruction	62	At least two battalion chiefs on upper floors of the North Tower-one on the 23 rd floor and one on the 35 th floor-heard the evacuation	instruction	on the command channel and repeated it to everyone they came across .	PROC	RES	PROC	RES	RES	RES	RES	RES
aaaa	293	discount	34	Mr . Thress ' complete model includes the price of First- Class cards , the price of Standard A , the workshare	discount	 , three lags on these variables , permanent income , transitory income , user costs , certain dummy variables , and seasonal coefficients .	RES	RES	RES	RES	PROC	RES	RES	RES
aaaa	123	acquisition	15	An auditor using this guide to review an	acquisition	that includes significant software development and has a contract in place should review appendix II for techniques to help identify variances from the agency 's cost and schedule estimates .	DOT	PROC	PROC	RES	RES	DOT	DOT	DOT
aaaa	337	invention	40	The antique menswear in this show has a clarity of line and color that claims an affinity with the surges of	invention	in men 's clothes right now .	PROC	PROC	PROC	PROC	PROC	PROC	PROC	PROC
