sentenceid	globalindex	lemma	lemmaindex	leftcontext	headword	rightcontext	gs_expert	C1	C2	C3	C4	C5	VOTE	MACE
bbbbb	239	book	62	But in 1958 he wrote a little	book	called Brave New World Revisited , in which he expressed the thought that we were getting there much sooner than he had earlier imagined , and that , indeed , we would be far into it by the end of the 20 th century .	DOT	INFO	INFO	DOT	ART	INFO	INFO	DOT
bbbbb	236	book	61	This	book	appears to have been diligently researched and has much to recommend it as an adjunct to most libraries , public and private , large and small , general and specialized .	INFO	INFO	ART	INFO	INFO	INFO	INFO	INFO
bbbbb	233	book	60	A review of his	book	in Onoma ( 23 , 1 , 1979 , pp . 96 - 113 ) begins : a disappointment , [ which ] can be recommended neither for the specialist nor for the novice .	INFO	INFO	ART	INFO	ART	ART	ART	ART
bbbbb	490	dictionary	139	Thus , a dictionary with approximately 80 , 000 headwords , the size of American college	dictionaries	 , contains more than 170 , 000 entries .	INFO	ART	INFO	ART	ART	DOT	ART	ART
bbbbb	172	dictionary	42	Though there are plenty of examples to show that some namers of streets in Santa Fe are aware that in Spanish a definitive modifier follows the modified word , so that there are streets properly named , for instance , Camino Cerrito , Calle Lorca , or Plaza Fatima , there are other street names that betray oblivion to this grammatical rule , for example : Monte Vista Place or Cielo Vista Court where Monte Vista and Cielo Vista are supposed to mean respectively Mountain View and Sky View but , so far as they signify anything , really mean View Mountain and View Sky or Heaven . Even more common in Santa Fe are names in which adjectives fail to agree as to gender with the nouns they modify , for example : Calle Largo , Calle Lejano , or Calle Contento . This error may be due in part to the English tendency to reduce all unaccented final vowels to schwa and in part due to the fact that Spanish adjectives are listed in	dictionaries	in their masculine forms only .	INFO	INFO	ART	DOT	DOT	INFO	INFO	DOT
bbbbb	177	dictionary	43	The result is , in large measure , a catalogue of the treatment once given in those older	dictionaries	that might , in an entry for kink , have defined it as a condition of a piece of wire then continued with , hence , kinky twisted , abnormal , perverted .	INFO	ART	ART	INFO	ART	INFO	ART	ART
bbbbb	164	dictionary	40	Many medical journals , however , have declined to follow its lead and medical	dictionaries	are neither particularly helpful nor consistent .	INFO	ART	INFO	ART	INFO	INFO	INFO	ART
bbbbb	168	dictionary	41	As a practicing lexicographer ( I have complied two Arabic bilingual	dictionaries	with illustrative sentences ) , but more important , as one who continually has trouble retrieving certain English words from my mental lexicon , I consider this book a real gold mine .	INFO	INFO	INFO	INFO	DOT	DOT	INFO	DOT
bbbbb	187	dictionary	46	Thus , when a	dictionary	is touted as the one used by such-and-such a newspaper , readers should think back to the number of times that paper has been cited in SIC - - seldom for the kinds of things that dictionaries have much bearing on--and discount the claims for adoption as so much hype .	INFO	ART	INFO	DOT	INFO	DOT	INFO	DOT
bbbbb	191	dictionary	47	Citations are particularly important in	dictionaries	of new words , not only in establishing a dated record , but to furnish context and thereby more clearly illustrate actual use--essential for words that are by nature unfamiliar .	INFO	INFO	INFO	INFO	ART	ART	INFO	ART
bbbbb	181	dictionary	44	And now , 20 years after I predicted it , I notice that some	dictionaries	offer &#34 reluctant &#34 as a meaning for &#34 reticent . &#34	INFO	INFO	INFO	INFO	INFO	ART	INFO	INFO
bbbbb	184	dictionary	45	Also , in a section best described as Webster-bashing , Bryson fails to mention Joseph Emerson Worcester and his competing	dictionaries	 , in some ways superior to Webster 's , and I cannot agree with the comment [ p .	INFO	ART	INFO	ART	INFO	DOT	DOT	DOT
bbbbb	475	diary	135	The biography itself , which uses unpublished	diaries	and untapped Cuban government archives , is praised for having done a &#34 masterly job in evoking Che 's complex character , in separating the man from the myth &#34 ( Peter Canby , the New York Times Book Review ) . The Weekly Standard 's Stephen Schwartz calls it tainted for having received &#34 official support &#34 from the Castro regime and for abetting a Che revival .	INFO	ART	ART	INFO	INFO	INFO	INFO	INFO
bbbbb	472	diary	134	But we hope to persuade Pinsky to keep another	diary	for us after his enthronement so that we can learn what it 's all about .	INFO	ART	INFO	INFO	INFO	INFO	INFO	INFO
bbbbb	194	dictionary	48	Like modern dictionaries , 	dictionaries	prepared in the past contain entries considered important by their editors , either for personal reasons--and there is nothing much criticizable in following a personal opinion if it is that of a qualified observer--or because a given word had become traditional in the contemporary cultural context .	INFO	INFO	INFO	INFO	INFO	ART	INFO	INFO
bbbbb	479	diary	136	First , when you pick two guys that are basically similar in background and basically similar in every other way , you get two	diaries	that--here comes a shocker !	INFO	INFO	ART	INFO	INFO	ART	INFO	INFO
bbbbb	460	diary	130	1992 : The producers of Full House agree to change an episode in which little Michelle ( portrayed by various Olsen twins ) discovers and uses older sister D . J . 's bong into a more benign story in which Michelle discovers and reads D . J . 's	diary	0	DOT	INFO	INFO	ART	ART	ART	ART	ART
bbbbb	468	diary	133	burning coals - William Byrd recorded in his	diary	for 1707 , Then we went to play called burning coals at which we ran much and were very merry .	DOT	ART	ART	ART	INFO	INFO	ART	ART
bbbbb	465	diary	132	He consulted his agenda	diary	 , appointment book to check whether he was keeping to his planning schedule .	DOT	DOT	ART	ART	INFO	DOT	ART	DOT
bbbbb	36	dictionary	9	In such cases there seem to be few hard and fast rules : some	dictionaries	indicate a capital letter , others a small letter , still others give both forms .	DOT	INFO	DOT	INFO	INFO	INFO	INFO	INFO
bbbbb	32	dictionary	8	Swop , the misspelled form of swap has become so widely used that it is now accepted as a standard variant by most	dictionaries	0	INFO	ART	INFO	INFO	ART	INFO	INFO	INFO
bbbbb	20	dictionary	5	And the German Lambert , though unworthy of a biographical entry of his own in the four Anglophone	dictionaries	 , is remembered nevertheless in their etymologies of the scientific unit , the lambert , that bears his name .	INFO	ART	ART	ART	INFO	DOT	ART	ART
bbbbb	17	dictionary	4	It does appear now , however , in	dictionaries	and the English-language media .	INFO	INFO	ART	ART	ART	ART	ART	ART
bbbbb	29	dictionary	7	An English authority on	dictionaries	 , James Root Hulbert , says that The Concise Oxford is the best for literary use in Britain and Chambers the best for general British use .	INFO	INFO	INFO	DOT	DOT	INFO	INFO	DOT
bbbbb	24	dictionary	6	It is clear that collocations	dictionaries	and synonym differentiators may not exist at all in a particular language community : in fact , very few language communities can boast of such resources .	INFO	INFO	ART	INFO	ART	DOT	DOT	DOT
bbbbb	3	dictionary	1	As most users of historical	dictionaries	know , the search for antedatings-citations earlier than those previously known for a word or sense-is a crucial effort .	ART	INFO	INFO	ART	INFO	INFO	INFO	INFO
bbbbb	13	dictionary	3	( Incidentally , for whatever reasons , 	dictionaries	published by Oxford University Press either do not list malakia or show it but avoid including any reference to masturbation . )	DOT	DOT	INFO	ART	INFO	ART	DOT	DOT
bbbbb	8	dictionary	2	Although the book offers a good coverage of universal abbreviations , acronyms , and what are these days called initialisms in its 27 , 000 entries and over 37 , 000 definitions and goes into British material quite thoroughly , it is too sparse in its inclusion of American matter to make it of significant usefulness to American users , who should cleave to the De Sola	dictionaries	of abbreviations .	INFO	DOT	INFO	INFO	INFO	DOT	INFO	DOT
bbbbb	34	CD	9		cd	players : They let fans program the track sequence , wrecking album continuity .	ART	ART	ART	ART	ART	ART	ART	ART
bbbbb	19	CD	5	And its success mostly meant that Sony and Time Warner would get to sell more	CDs	0	ART	ART	ART	ART	ART	ART	ART	ART
bbbbb	22	CD	6	 , sell the most popular books and	cd	's at a specially low discount .	DOT	ART	ART	ART	ART	ART	ART	ART
bbbbb	27	CD	7	The narrator tells us that &#34 everyone is singing to the sound of Diet Coke , &#34 and invites us to win	CDs	and trips to the Grammies by checking the bottom of the bottle cap .	ART	ART	ART	ART	ART	ART	ART	ART
bbbbb	1	CD	1	Hallmark makes Kwanzaa cards , and there are Kwanzaa posters , books , 	CDs	 , and mass-produced kinaras . But Kwanzaa was not intended to replace Christmas , and many African- American families celebrate both holidays .	DOT	DOT	ART	ART	ART	ART	ART	ART
bbbbb	6	CD	2	If you re in the market for Cuban recordings , look for	CDs	on the EGREM label , available in ARTEX stores ( as well as others ) across Cuba .	ART	DOT	ART	ART	ART	ART	ART	ART
bbbbb	11	CD	3	Instead , Stross spends most of his time talking about Microsoft 's attempts to produce consumer-software	CDs	 , which is only anecdotally interesting .	DOT	DOT	ART	ART	ART	INFO	ART	ART
bbbbb	389	book	109	The most enthusiastic : It &#34 triumphs by being its smart , shambling self , though it takes a while to get there &#34 ( Richard Corliss , Time ) . Most critics say the tasty nuggets of fun are too few and far between : It &#34 has moments of brilliance waving their arms to attract attention in a sea of dreck &#34 ( Roger Ebert , the Chicago Sun- Times ) . ( To check out the comic	book	the film was based on and to watch the trailer , visit the official site . )	INFO	INFO	ART	INFO	INFO	INFO	INFO	INFO
bbbbb	386	book	108	Someone who writes	book	after book to refute what he does n't understand is just a crank .	INFO	INFO	INFO	ART	INFO	INFO	INFO	INFO
bbbbb	379	book	106	Mary Helen Ponce , in her	book	Hoyt Street , has some wonderful descriptions about the religious practices in her family , from First Communion celebrations to Holy Week rituals .	INFO	DOT	INFO	INFO	INFO	INFO	INFO	INFO
bbbbb	375	book	105	So let us be clear that the	book	contains a few excellent essays not available on the Web and that it is a delightful physical object in its own right .	DOT	INFO	DOT	ART	INFO	INFO	INFO	INFO
bbbbb	373	book	104	Temporal lobe syndromes are discussed more accurately later in the	book	 , but that is a weak excuse for this early error .	INFO	INFO	DOT	DOT	INFO	ART	INFO	DOT
bbbbb	366	book	102	Low-impact aerobics have been called lite aerobics . In music , there are Lite Rock and Lite FM . Book editor Henry Kisor used the term Lite Mystery to refer to a	book	with only half the calories of a regular whodunit ( Chicago Sun- Times , July 24 , 1987 ) .	INFO	ART	ART	ART	INFO	DOT	ART	ART
bbbbb	364	book	101	The orientation of the two	books	is different : the interval of fourteen pages covered in the comments on the new Brewer ( which includes 146 entries ) occupies only eight pages in the Bloomsbury ( which has 81 entries , both counts including cross references ) ; of these , only about a dozen appear in both books .	DOT	INFO	ART	DOT	ART	INFO	DOT	DOT
bbbbb	173	letter	42	Because your	letter	indicates that all you girls have the same views about the expense , one of you should speak to the bride on behalf of all the bridesmaids and say that her selection is a little steep for everyone and perhaps her dad might pay for half .	INFO	INFO	INFO	INFO	DOT	INFO	INFO	INFO
bbbbb	178	letter	43	I do n't think it would be an exaggeration to say that you frequently see grittier reporting on VH 1 's Behind the Music , especially the part where Bush was so overcome with emotion while reading a	letter	he wrote to a 7 - year-old girl whose father had been killed in battle during his administration that he was unable to continue , and had to hand the task over to the Donaldson ( on 20 / 20 - - that 's never happened on Behind the Music , although I did n't watch every minute of the one on Poison , so you never know ) .	DOT	INFO	INFO	ART	INFO	INFO	INFO	INFO
bbbbb	165	letter	40	The NYT runs a piece inside reporting that 50 pediatricians specializing in child abuse have signed a	letter	criticizing the use of medical evidence by the defense in the au pair trial .	DOT	ART	INFO	INFO	INFO	DOT	INFO	DOT
bbbbb	169	letter	41	To Queen Victoria , Lin addressed a famous	letter	 , pointing out the harm the poisonous drug did to China , and asking for an end to the opium trade ; his arguments are unanswerable , but the lofty though heartfelt tone of the letter shows how unprepared the Chinese were to negotiate with the West in realistic terms .	DOT	ART	DOT	ART	INFO	INFO	DOT	ART
bbbbb	188	letter	46	Dan Burton , in an appearance on Good Morning , America , said he had sent a	letter	to Attorney General Janet Reno urging her to have the FBI seize the Kuhn paperback immediately so it can be examined by its own labs .	DOT	INFO	ART	INFO	INFO	ART	INFO	INFO
bbbbb	198	letter	49	The mayor of Letohrad , the town where Josef Korbel grew up , says he sent Albright three	letters	in recent years .	ART	ART	DOT	ART	INFO	ART	ART	ART
bbbbb	267	dictionary	70	It is true that the principles that apply to specialized dictionaries are not the same as those that apply to general	dictionaries	 , either monolingual or bilingual .	INFO	INFO	INFO	INFO	ART	INFO	INFO	INFO
bbbbb	466	dictionary	132	In all , aside from the	dictionaries	 , Jeans lists twenty-eight books plus fifteen of Patrick O ' Brian 's novels ; no mention is made of the Mariner 's Mirror , the journal of the Society of Nautical Research , or of other essential source materials .	INFO	DOT	INFO	ART	INFO	ART	DOT	DOT
bbbbb	90	book	23	In the bookstore yesterday I was looking over Clifford Stoll 's new	book	attacking computer use in education .	INFO	INFO	INFO	INFO	INFO	ART	INFO	INFO
bbbbb	86	book	22	As only Chomskyan grammar is covered in the	book	 , entries are lacking for such common grammatical concepts-albeit from other disciplines , like traditional grammar- substantive , dependent clause , independent clause , conjunctive adverb , adverbial conjunction , misplaced ( or dangling ) modifier , etc . - all terms well established in discussions of nonChomskyan grammar .	INFO	INFO	INFO	INFO	DOT	INFO	INFO	INFO
bbbbb	81	book	21	Several judges checked fewer than 100	books	0	DOT	ART	ART	ART	ART	ART	ART	ART
bbbbb	78	book	20	There is an irresistible reminder here of Chairman Mao 's little red	book	 , except Mao 's dicta were more pointed .	DOT	DOT	INFO	ART	DOT	INFO	INFO	DOT
bbbbb	107	book	27	He finished the	book	in 1988 but has n't yet published it .	DOT	ART	ART	INFO	ART	DOT	ART	ART
bbbbb	104	book	26	Lava flowed down its slopes , but despite the impressions conveyed by reporters ( and by photographs seen in many	books	) , it covered only a limited area .	ART	INFO	INFO	DOT	ART	ART	DOT	DOT
bbbbb	99	book	25	But if the reviewer trashes a	book	 , especially one that is in any way marginal , the odds diminish that his review will be published .	INFO	ART	INFO	INFO	INFO	ART	INFO	ART
bbbbb	94	book	24	The	book	tells how these parties helped women isolated in 1950 s suburbs gain a social network , as well as providing them with an acceptable way of earning income .	INFO	INFO	INFO	INFO	INFO	DOT	INFO	INFO
bbbbb	370	book	103	In Grambs 's	book	 , the single-word synonyms work fairly well , but , as elsewhere , the system breaks down when trying to anticipate where a user ought to look to find a word : not everyone is likely to choose the same reverse concept .	INFO	INFO	INFO	INFO	INFO	INFO	INFO	INFO
bbbbb	115	book	29	There is a wonderful scene , for instance , that comes shortly after the	book	's central character , Jim Clark , decides to start a health-care Web site , eventually named Healtheon .	INFO	ART	INFO	ART	INFO	INFO	INFO	ART
bbbbb	110	book	28	Beginnings : Intention and Method , the	book	which made Said 's academic reputation , is a bulky study of how novels begin , carried out through painstakingly close formal analysis and displaying crushing erudition .	DOT	DOT	INFO	INFO	ART	INFO	INFO	DOT
bbbbb	360	book	100	( So , increasingly , by the way , do a number of &#34 liberal &#34 social policy experts . Read Christopher Jencks and Meredith Phillips ' important	book	The Black- White Test Score Gap . )	INFO	INFO	INFO	INFO	INFO	ART	INFO	INFO
bbbbb	268	diary	71	But allowing that the language is well adapted to a stenographer 's very private	diary	and of its particular time and place , we find little that is obscurely archaic in its style .	INFO	INFO	ART	INFO	INFO	INFO	INFO	INFO
bbbbb	319	dictionary	87	Collocations	dictionaries	published in Russia for advanced L 2 learners of Russian date back a quarter of a century or so and have developed a very high degree of variety and sophistication over the intervening years .	INFO	DOT	ART	INFO	INFO	INFO	INFO	DOT
bbbbb	274	diary	73	Now they tell us : 1 ) George Bush 's	diary	tapes ( not to be confused with Clinton 's White House tapes ) show him admitting that he &#34 blew it &#34 when he picked Dan Quayle as his running mate , according to a new book .	INFO	INFO	INFO	INFO	INFO	DOT	INFO	INFO
bbbbb	271	diary	72	After an entry interview and training , selected members of the household are asked to keep a	diary	of every mail piece sent or received by the household during the sample week .	DOT	INFO	INFO	ART	DOT	ART	DOT	DOT
bbbbb	425	dictionary	119	Consider , too , that the quality of the paper , printing , and binding of such	dictionaries	is far superior to that of most other books available , creating a cost per copy of about $ 5 .	ART	ART	ART	ART	ART	ART	ART	ART
bbbbb	422	dictionary	118	I assume that has something to do with trademark worries ( &#34 Webster 's &#34 is part of the name of several	dictionaries	now ) , but it may also reflect an unwillingness on the part of dictionary makers to admit that the public does n't discriminate the dictionary brands the way marketers would like them to .	DOT	ART	ART	ART	ART	INFO	ART	ART
bbbbb	288	diary	77	Thus , we have household	diary	data for ten years , which we use for this analysis .	INFO	DOT	ART	INFO	INFO	INFO	INFO	DOT
bbbbb	284	diary	76	In a	diary	in the current issue of the British weekly the Spectator , actress Joan Collins describes her first meeting with President Bill Clinton a couple of weeks ago in the Oval Office .	INFO	INFO	INFO	DOT	ART	INFO	INFO	DOT
bbbbb	411	dictionary	115	W 9 's relevant definition of headword does not even mention	dictionaries	: a word or term placed at the beginning ( as of a chapter or an entry in an encyclopedia ) .	DOT	INFO	INFO	DOT	ART	INFO	INFO	DOT
bbbbb	407	dictionary	114	When I worked on the setting up of the pronunciation system for the Random House	dictionaries	 , I examined sound spectrograms of words that middle , total , sudden , servant , father , standard , etc . , that some phoneticians transcribed using syllabic \ ? \ , \ ? \ , and \ ? \ .	INFO	INFO	ART	INFO	DOT	INFO	INFO	DOT
bbbbb	418	dictionary	117	I fear that this is merely another in the long series of specialized	dictionaries	of questionable value published by Facts On File .	INFO	INFO	ART	INFO	DOT	ART	DOT	DOT
bbbbb	414	dictionary	116	Besides Tom McArthur , editor of English Today , and Robert Ilson , editor of The Oxford Journal of Lexicography , I am not sure who of those attending were reviewers of dictionaries , but I think that I can probably say , without fear of contradiction , that I have probably written and continue to write more reviews of English	dictionaries	( and of other reference books and books on language ) than most other people .	INFO	INFO	ART	INFO	INFO	ART	INFO	INFO
bbbbb	394	dictionary	110	As is to be expected , most of the entries are scientific--that is , not particularly gemutlich ; some may be disputable , as in the cases of words like geochemistry , geomedicine , geophyte , geoscience , etc . , which are described as translations from German Geochemie , Geomedizin , Geophyt , and Geowissenschaft , respectively : unless such formation is acknowledged by an author in their first manifestations in English text , these ( and others ) could just as well have been English coinages and many are so characterized in English	dictionaries	0	INFO	INFO	INFO	DOT	ART	ART	DOT	DOT
bbbbb	404	dictionary	113	Anyone who compares the multifarious dictionaries bearing the Webster name cannot help observing the differences in quality , quantity , and treatment offered : the name has become meaningless , made inferior by its universal application to virtually any kind of	dictionary	0	INFO	INFO	INFO	ART	ART	DOT	DOT	DOT
bbbbb	401	dictionary	112	The	dictionaries	I have checked are silent--improperly so , I think--on these senses .	INFO	INFO	DOT	INFO	INFO	ART	INFO	INFO
bbbbb	305	dictionary	82	After five weeks of working on nothing but this word and thinking that every treatment of it in	dictionaries	and elsewhere had been located and evaluated , I sent the article to press .	INFO	ART	INFO	INFO	INFO	INFO	INFO	INFO
bbbbb	18	letter	4	Received	letter	from GOP Chair Jim Nicholson and found it &#34 petty , it 's vindictive and it 's insulting . &#34	DOT	DOT	INFO	ART	INFO	INFO	INFO	DOT
bbbbb	30	letter	7	A	letter	I collected from the poste restante contained a dossier about a prcis of a roman  clef she had written , showing she was au fait with my manoeuvres in Iran which , if published , would ruin me .	ART	INFO	ART	DOT	INFO	INFO	INFO	DOT
bbbbb	25	letter	6	Meanwhile , the Washington Post reports that Tripp has sent out a fund-raising	letter	asking for donations to her legal defense fund to protect her from Clinton &#34 henchmen &#34 who &#34 have me in their cross hairs . &#34	DOT	DOT	INFO	INFO	INFO	INFO	INFO	INFO
bbbbb	4	letter	1	Please send your	letters	to O . Abootty / K . T . 82 / Cannanore City- 670 003 / Kerala , India .	DOT	ART	ART	DOT	DOT	ART	ART	DOT
bbbbb	14	letter	3	Harkin quoted from a	letter	in which President Clinton had said he was &#34 deeply troubled by this news of experiments involving the mingling of human and nonhuman species . &#34	INFO	DOT	INFO	INFO	INFO	DOT	INFO	DOT
bbbbb	9	letter	2	The provocation : a statement by National Security Adviser Samuel Berger , in a	letter	to Democratic Sen .	INFO	ART	INFO	INFO	DOT	ART	DOT	DOT
bbbbb	135	dictionary	33	In measuring dictionaries , how far can we rely on the	dictionaries	' own estimates of their size ?	ART	ART	ART	ART	ART	INFO	ART	ART
bbbbb	130	dictionary	32	Speaking of criticizing	dictionaries	 , it seems we have a difference of opinion about the Encarta dictionary .	INFO	INFO	ART	ART	ART	INFO	ART	ART
bbbbb	126	dictionary	31	The authors ' respective treatment of Howard as a surname and Howard as a first name is perhaps symbolic of the different qualities of these two	dictionaries	0	INFO	ART	INFO	DOT	INFO	INFO	INFO	DOT
bbbbb	122	dictionary	30	Everyone talks nowadays about making	dictionaries	user-friendlier .	DOT	ART	DOT	INFO	ART	INFO	DOT	ART
bbbbb	37	letter	9	Please indicate how you wish your	letter	to be signed , preferably including your location .	ART	ART	DOT	ART	ART	ART	ART	ART
bbbbb	148	dictionary	36	John Kahn 's article , Lexicographic Quirks and Whimsy [ XIX , 2 , 10 ] , which touched on the definitions of animals in early	dictionaries	 , reminded me of one of my favorites , from Edward Phillips 's New World of Words ( 1720 ) :	INFO	ART	INFO	INFO	DOT	ART	DOT	DOT
bbbbb	144	dictionary	35	But encyclopedic	dictionaries	( though not , perhaps , ESL ones ) are supposed to include important names from all over the world .	INFO	DOT	INFO	ART	DOT	INFO	INFO	DOT
bbbbb	140	dictionary	34	These interjections could be considered marginal slang ; but they are not so labeled in	dictionaries	and do not meet Lighter 's criteria .	INFO	INFO	ART	DOT	INFO	INFO	INFO	DOT
bbbbb	484	letter	137	So the idiomaticity of the phrase we used in our	letter	to former subscribers ( Dear Friends of VERBATIM 'S ) all depends on whether you feel VERBATIM is more like your mother or the British Museum !	INFO	DOT	INFO	INFO	ART	DOT	INFO	DOT
bbbbb	477	letter	135	Please indicate how you wish your	letter	to be signed , preferably including your location .	ART	ART	ART	ART	ART	ART	ART	ART
bbbbb	470	letter	133	Prudie is going to change the subject , though to stay in the moment , the next	letter	is political , as well .	INFO	INFO	INFO	INFO	ART	INFO	INFO	INFO
bbbbb	308	dictionary	83	But grammar enters the picture here , too , and	dictionaries	are remiss in syntactic description of how the language works in comparison with what its words mean , how they are spelled and pronounced , and where they came from .	INFO	INFO	INFO	ART	INFO	INFO	INFO	INFO
bbbbb	492	diary	140	Could we read the	diaries	of a man or a woman who is a little closer to the edge ?	INFO	INFO	ART	INFO	INFO	INFO	INFO	INFO
bbbbb	496	diary	141	CED : an item recorded , as in a	diary	 , dictionary , or account .	DOT	ART	ART	ART	ART	ART	ART	ART
bbbbb	138	CD	34	The file ( STF 3 B ) is available in three	CDs	of about 1 . 4 gigabytes ( GBs ) and contains socio-economic data for 29 , 467 5 - Digit ZIP Codes served by the U . S .	ART	ART	ART	ART	DOT	DOT	ART	DOT
bbbbb	146	CD	36	No Limit CDs usually include 20 songs--nearly twice as many as other hip-hop	CDs	0	DOT	ART	ART	DOT	ART	ART	ART	ART
bbbbb	150	CD	37	Virgin Megastore , on the Champs- Elyses and beneath the Louvre , has the best stock of	CDs	0	DOT	ART	ART	ART	ART	ART	ART	ART
bbbbb	120	CD	30	I personally own it on two different collections , one a five volume collection of all known Basement Tapes recordings titled The Genuine Basement Tapes ( the history of which is detailed by Clinton Heylin in his book Bootleg ) as well as a bootleg greatest hits collection called The Genuine Bootleg Series , Take 2 . I live in Kansas , the middle of the Midwest , and these	CDs	were easy to find in local stores .	DOT	ART	ART	ART	DOT	ART	ART	ART
bbbbb	124	CD	31	The night markets often offer items not likely to be found in the malls , especially if you are in pursuit of bootleg	CDs	0	DOT	ART	DOT	ART	ART	ART	ART	ART
bbbbb	133	CD	33	Do I really want to say what I think about him and then have to read a 25 - page analysis of my various journalistic indiscretions in Brill 's Con Job ? Including a discography of all the free copies of Beastie Boys	CDs	I received in the mail and kept ?	INFO	INFO	ART	ART	INFO	ART	ART	ART
bbbbb	158	CD	39	While CD-ROMs with color copies for inserts lose a great deal of the artifact value boots used to have , the resulting availability is ample compensation , especially since it has forced producers of traditional , higher-fidelity aluminum	CDs	to increase their standards , with better liner notes , more photos , and higher quality packages .	ART	ART	ART	ART	ART	ART	ART	ART
bbbbb	235	dictionary	60	There have been other	dictionaries	on the subject : Clark lists the important ones as Sources at the end of this volume .	INFO	INFO	ART	INFO	INFO	ART	INFO	INFO
bbbbb	494	letter	140	Gross used to tell of a	letter	he got from a constituent .	DOT	INFO	ART	INFO	INFO	INFO	INFO	INFO
bbbbb	241	dictionary	62	Phoneticians , pronunciation editors of	dictionaries	 , linguists , language teachers , and others who are-and ought to be-interested in and knowledgeable about the sounds of many languages and who have-and ought to have-sufficient background and training to understand the technical materials on which understanding of the text relies will be amply rewarded by this valuable book .	DOT	ART	ART	INFO	INFO	ART	ART	ART
