sentenceid	globalindex	lemma	lemmaindex	leftcontext	headword	rightcontext	gs_expert	C1	C2	C3	C4	C5	VOTE	MACE
fffff	130	China	18	Today s Indonesians mainly descend from people who came from south	China	via the Malay peninsula and moved along the island chain to Java , Bali , Lombok , and beyond , from 3000 to 1000 b . c .	LOC	LOC	LOC	LOC	LOC	LOC	LOC	LOC
fffff	183	America	25	Two decades after Congress first deregulated the airline industry , 	America	's major airlines are starting to sound more than a bit like St . Augustine : &#34 Give us competition , Lord !	DOT	ORG	DOT	ORG	ORG	ORG	ORG	ORG
fffff	337	Africa	44	malaria is most common in	Africa	 , and it accounts for most of the extremely high mortality south of the Sahara .	LOC	LOC	LOC	LOC	LOC	LOC	LOC	LOC
fffff	341	Africa	45	Ignatius gives as examples the Russian corruption scandal , Chinese atomic espionage , the FBI at Waco , the North Korean nuclear threat , and genocide in	Africa	0	LOC	LOC	LOC	LOC	LOC	LOC	LOC	LOC
fffff	346	Africa	46		Africa	's most populous nation has everything it needs : arable land , quality universities , and oil .	DOT	LOC	LOC	ORG	LOC	LOC	LOC	LOC
fffff	358	Africa	47	Black slaves from	Africa	also arrived in the earliest years of the colony .	LOC	LOC	LOC	LOC	LOC	LOC	LOC	LOC
fffff	314	Africa	41	Dear	Africa	 , Sorry !	ORG	DOT	ORG	DOT	LOC	ORG	ORG	DOT
fffff	239	London	31	A few brilliant victories gained control of Orissa and other territories for Britain , but	London	decided all that energy would be best directed at Napoleon , and called Wellesley home .	ORG	ORG	ORG	ORG	ORG	ORG	ORG	ORG
fffff	230	London	30	You give the brief lead ; I give the headline from	London	's Independent : &#34 Letter Reveals Nutkin Was a Savage Squirrel &#34	LOC	ORG	ORG	LOC	ORG	ORG	ORG	ORG
fffff	252	London	33	One tops a 40 - m- ( 120 - ft- ) high clock tower that suggests inspiration from Big Ben in	London	0	LOC	LOC	LOC	LOC	LOC	LOC	LOC	LOC
fffff	245	London	32	It would have been useful had the entry FOLK ETYMOLOGY included a reference to Folk Etymology , A Dictionary of Verbal Corruption or Words Perverted in Form and Meaning by False Derivations or Mistaken Analogy , Rev . A . Palmer Smyth , George Bell &amp; Sons [	London	] , 1882 .	LOC	LOC	LOC	LOC	LOC	LOC	LOC	LOC
fffff	270	London	35	In	London	 , the Financial Times called Monday in its main editorial for &#34 radical reform &#34 of the whole Olympic system , because &#34 if the public ever came to doubt how the medals were awarded , the Games would be deservedly finished . &#34	LOC	LOC	LOC	LOC	LOC	LOC	LOC	LOC
fffff	257	London	34	As he departed for Washington on an official visit , British Prime Minister Tony Blair published an op-ed article in the conservative Daily Telegraph of	London	reaffirming Britain 's readiness to take part in military action against Iraq .	DOT	LOC	LOC	LOC	LOC	ORG	LOC	LOC
fffff	286	London	37	Writing in the paper 's &#34 Review &#34 section , Oxford historian Niall Ferguson said that the slaughters in Kosovo and at Columbine High School and the nail bomb attack last week in	London	's black neighborhood of Brixton are all linked to one person-- Adolf Hitler .	LOC	LOC	LOC	LOC	LOC	LOC	LOC	LOC
fffff	275	London	36	The Independent of	London	said the Cox report exposed &#34 an almost inconceivably sloppy attitude &#34 to security by the United States and showed &#34 how difficult the West now finds it to deal with an economically and politically resurgent China . &#34	DOT	LOC	LOC	LOC	ORG	LOC	LOC	LOC
fffff	301	London	39	He made vicious fun of the English bourgeoisie in plays such as The Importance of Being Earnest . The same bourgeoisie packed	London	houses and made him a fortune without realizing the joke was on them .	LOC	LOC	LOC	DOT	LOC	ORG	LOC	LOC
fffff	295	London	38	The similarity to	London	s own Parliament ( Big Ben aside ) is quite striking , with the Danube simply substituted for the Thames .	LOC	ORG	LOC	LOC	ORG	ORG	ORG	ORG
fffff	58	England	8	According to the EFL Gazette [ June 1988 ] , a judge in Birmingham , 	England	 , was outraged that a Pakistani , resident in Britain for 23 years , had the effrontery to be so ignorant of English as to need an interpreter in court ; he sentenced the culprit to two years ' probation with the condition that he learn the language .	LOC	LOC	LOC	LOC	LOC	LOC	LOC	LOC
fffff	64	Canada	9	The boom in American popular culture inundated	Canada	with radio , movies , and mass-market magazines .	DOT	DOT	LOC	DOT	LOC	DOT	DOT	DOT
fffff	57	Canada	8	When American Independence was declared , some 40 , 000 Loyalists - New Englanders and Germans from Pennsylvania , but also some Indians and black African slaves - moved north to	Canada	0	LOC	LOC	LOC	LOC	LOC	LOC	LOC	LOC
fffff	52	Canada	7	Most of the 130 - odd sources are , quite naturally , UK in origin and persuasion , with a fair sprinkling of US periodicals ; others looked at include Australia , 	Canada	 , Malaysia , Turkey , Hong Kong , and France ( for The International Herald Tribune ) . Ayto writes well , and his Introduction ( actually , to get fussy about it , Foreword or Preface ) sets forth clearly the aims and purposes of this collection of neologisms .	LOC	ORG	LOC	LOC	ORG	ORG	ORG	ORG
fffff	10	England	2	The guild takes many forms now , but it retains much of the Middle Ages , of the ecclesiastical Schoolmen , who gathered together in quasi-monastic colleges , behind walls that marked them off from the rest of the world ( a phenomenon that in	England	is still called town and gown ) .	DOT	LOC	LOC	LOC	ORG	LOC	LOC	LOC
fffff	34	Canada	5	The conservative National Post of	Canada	asked what the effect of a compatible legislature and executive would be and decided that , &#34 In foreign policy , the recent anti- Western tendency is likely to continue , but more cautiously and less explicitly .	DOT	ORG	LOC	LOC	DOT	ORG	DOT	ORG
fffff	26	Canada	4	Marie and across to	Canada	0	LOC	LOC	LOC	LOC	LOC	LOC	LOC	LOC
fffff	19	Canada	3	A letter writer once accused The [ Toronto ] Globe and Mail , 	Canada	's newspaper of record , of setting a new record for splitting an infinitive .	DOT	LOC	DOT	ORG	ORG	ORG	ORG	ORG
fffff	9	Canada	2	Downtown , on Hollis Street , Province House , a dignified Georgian stone building ( 1819 ) , boasts	Canada	s oldest legislative assembly , instigated by New England Loyalists .	DOT	DOT	LOC	LOC	ORG	LOC	LOC	LOC
fffff	312	London	41	The talk contains the following compelling and reassuring passage , about a transport helicopter pilot , who came up on the radio volunteering to go pick up a fighter pilot shot down over a heavy concentration of Iraqi troops : &#34 You need to remember a Chinook is about the size of a double-decker	London	bus with props , and it does n't have guns .	LOC	LOC	ORG	LOC	LOC	ORG	LOC	ORG
fffff	322	London	42	Others can leave a message but I am moving to	London	0	LOC	LOC	LOC	LOC	ORG	LOC	LOC	LOC
fffff	330	London	43	For this reason , in Archbishop Anselm 's Canons , made in the Council at	London	in 1102 , Priests are enjoined not to go to drinking-bouts , nor to drink to Pegs .	LOC	LOC	LOC	ORG	LOC	LOC	LOC	LOC
fffff	365	London	48	At the start of the new millennium , Edinburgh is once again wielding true political power on behalf of its fellow countrymen : The Scotland Act , passed in November 1998 , transferred control of domestic policy from	London	back to the Scots for the first time since 1707 .	ORG	ORG	LOC	LOC	ORG	ORG	ORG	ORG
fffff	373	London	49	Work on the cathedral , the largest Gothic church in the world and the third largest of its kind - only St . Peter s in Rome and St . Paul s in	London	are bigger - began in 1401 after the great mosque was razed .	LOC	LOC	LOC	LOC	LOC	LOC	LOC	LOC
fffff	342	America	45	So now that I am in	America	 , how should I go about overcoming my shyness and nervousness about the possibility of having to kiss a girl , or even having to ask for a kiss ?	LOC	LOC	LOC	LOC	LOC	LOC	LOC	LOC
fffff	11	London	2	Also leading on the Chechen war , the Guardian of	London	reported , &#34 The damage the Chechen campaign is wreaking on Russia 's relations with the West was accentuated by criticism of the West by the Prime Minister , Vladimir Putin , while Javier Solana , the European Union security policy supremo and former Nato Secretary- General , said publicly that President Boris Yeltsin was not in his right mind . &#34	DOT	LOC	ORG	ORG	ORG	ORG	ORG	ORG
fffff	7	London	1	In	London	 , the conservative Daily Telegraph , which is normally hostile to Clinton , said in an editorial that the president should not step down until his guilt of either obstructing justice or suborning perjury &#34 has been demonstrated beyond a shadow of doubt . &#34	LOC	LOC	LOC	LOC	ORG	LOC	LOC	LOC
fffff	347	America	46	Henry Wadsworth Longfellow , one of	America	s best-loved poets lived here for 45 years while he served as a professor of modern languages at Harvard .	DOT	LOC	ORG	ORG	ORG	ORG	ORG	ORG
fffff	315	America	41	Eszterhas is	America	's most famous--or rather , notorious--screenwriter .	ORG	ORG	ORG	LOC	ORG	ORG	ORG	ORG
fffff	46	London	6	In	London	Monday , the Guardian reported on its front page that President Clinton tried to recruit Britain 's best-known spin doctor to help him in his present troubles .	LOC	LOC	LOC	LOC	LOC	LOC	LOC	LOC
fffff	324	America	43	The members of the National Audubon Society make up only a small fraction- less than one percent of	America	's population .	DOT	DOT	LOC	LOC	ORG	DOT	LOC	DOT
fffff	28	London	4	In	London	 , the Times and the Daily Telegraph , both conservative papers , were delighted .	LOC	LOC	LOC	LOC	LOC	ORG	LOC	LOC
fffff	429	Europe	57	Southwest of the Campo , the Duomo , built from the 12 th to the 14 th centuries , is for many the greatest of Italy s , possibly all of	Europe	s , Gothic cathedrals .	LOC	LOC	LOC	LOC	ORG	ORG	LOC	LOC
fffff	423	Europe	56	The explosion of the sex trade in eastern	Europe	has driven down prices for prostitution and pornography worldwide .	LOC	LOC	LOC	LOC	LOC	LOC	LOC	LOC
fffff	417	Europe	55	The Guardian 's front page reported that British teen-agers have the worst record for sexual disease , pregnancy , and abortions in	Europe	0	LOC	LOC	LOC	LOC	ORG	DOT	LOC	LOC
fffff	410	Europe	54	Versailles was truly the shining star of	Europe	by its architectural splendor , and most of all by the sheer hypnotic power of Louis XIV s cult of self-glorification .	LOC	LOC	LOC	LOC	LOC	ORG	LOC	LOC
fffff	404	Europe	53	The story was given wide coverage throughout	Europe	 , with Corriere della Sera of Milan reporting on its front page that European Union authorities were planning the destruction of chickens and eggs from 416 Belgian farms and possibly also from some farms in France , Holland , and Germany that used contaminated Belgian poultry feed pellets .	LOC	LOC	LOC	LOC	LOC	LOC	LOC	LOC
fffff	397	Europe	52	Should I go to	Europe	?	LOC	LOC	LOC	LOC	LOC	LOC	LOC	LOC
fffff	389	Europe	51	Hypothesized migrations out of northern Asia purportedly occurred along three lines : 1 ) westward into Europe , with gradual migration into North America , western Asia , Asia Minor , the Mediterranean , and Africa ; 2 ) eastward into Siberia into western North America , and into eastern	Europe	; and 3 ) further south into Asia primarily during the Quaternary .	LOC	LOC	LOC	LOC	LOC	LOC	LOC	LOC
fffff	380	Europe	50	The need for an additional personal name ( in	Europe	rather than generally , and not before the tenth century ) arose more because of the spread of a particular kind of naming philosophy than an increase in population or a refinement in civilization .	LOC	ORG	LOC	LOC	LOC	LOC	LOC	LOC
fffff	363	Boston	48	Washington , like New York and	Boston	 , has &#34 zero elasticity . &#34	DOT	LOC	ORG	ORG	LOC	ORG	ORG	ORG
fffff	348	Boston	46	The first Anglican place of worship in	Boston	 , it stands on land taken by Governor Andros from the burial ground next door : The Puritans refused to sell any land that would be used to benefit a denomination that had persecuted them .	DOT	LOC	LOC	LOC	ORG	LOC	LOC	LOC
fffff	343	Boston	45	20 Ci / ml of [ 3 H ] proline ( NEN , 	Boston	 , MA , USA ) was added during the last 24 h of incubation with CPT .	LOC	LOC	LOC	LOC	LOC	LOC	LOC	LOC
fffff	334	Boston	44	In First National Bank of	Boston	v .	DOT	LOC	LOC	LOC	DOT	ORG	LOC	LOC
fffff	325	Boston	43	Other cities with branches of al Khifa included Atlanta , 	Boston	 , Chicago , Pittsburgh , and Tucson .	LOC	LOC	LOC	LOC	LOC	ORG	LOC	LOC
fffff	309	Boston	41	Equally important is the type of creative and critical thinking represented by	Boston	's probation chief Ronald P . Corbett .	DOT	LOC	LOC	ORG	ORG	ORG	ORG	ORG
fffff	305	Boston	40	Its chief rival , Microsoft , has launched its city guide , Sidewalk , in Seattle , New York , 	Boston	 , and the Twin Cities , and has plans to expand .	LOC	LOC	LOC	LOC	LOC	LOC	LOC	LOC
fffff	437	Afghanistan	58	Most difficult is to define the security mission in	Afghanistan	0	LOC	LOC	LOC	LOC	LOC	ORG	LOC	LOC
fffff	443	Afghanistan	59	When some council members objected , Bin Ladin countered that Mullah Omar lacked authority to prevent al Qaeda from conducting jihad outside	Afghanistan	0	LOC	LOC	LOC	LOC	LOC	LOC	LOC	LOC
fffff	427	Afghanistan	57	349 ; Henry , &#34 The CIA in	Afghanistan	 , 2001 - 2002 , &#34 Studies in Intelligence ( classified version ) , vol .	LOC	LOC	LOC	LOC	LOC	LOC	LOC	LOC
fffff	376	Afghanistan	50	President Bush recalled that he quickly realized that the administration would have to invade	Afghanistan	with ground troops .	DOT	LOC	ORG	LOC	LOC	ORG	LOC	ORG
fffff	391	Afghanistan	51	The Jordanian cell was a loose affiliate ; we now know that it sought approval and training from	Afghanistan	 , and at least one key member swore loyalty to Bin Ladin .	ORG	ORG	ORG	LOC	LOC	ORG	ORG	ORG
fffff	393	Afghanistan	52	If there was an event that really precipitated the unraveling , it was not anything Reagan did , but the disastrous invasion of	Afghanistan	and its aftermath .	DOT	LOC	LOC	ORG	ORG	LOC	LOC	LOC
fffff	400	Afghanistan	53	During his entire time in Sudan , he had maintained guesthouses and training camps in Pakistan and	Afghanistan	0	LOC	LOC	LOC	LOC	LOC	LOC	LOC	LOC
fffff	296	California	39	[ Reference throughout this essay is to The Diary of Samuel Pepys , edited by Robert Latham and William Matthews , University of	California	Press , Berkeley and Los Angeles , 1970 .	DOT	ORG	LOC	LOC	ORG	ORG	ORG	ORG
fffff	293	California	38	Terrorism had a face-that of Ahmed Ressam-and Americans from Vermont to southern	California	went on the watch for his like .	LOC	LOC	LOC	LOC	LOC	LOC	LOC	LOC
fffff	253	California	33	Vexed items Washington wants in and	California	wants out include mandated ride-share programs , pollution controls on restaurant char-broilers , and tougher regs on aerospace plants .	ORG	ORG	ORG	ORG	ORG	ORG	ORG	ORG
fffff	243	California	32	[ Quote from Bob Porter , director of Maintenance and Engineering Services in Fontana , 	California	 , in the San Bernardino Sun , .	LOC	LOC	LOC	LOC	LOC	LOC	LOC	LOC
fffff	265	California	35	Annual , age-adjusted breast cancer incidence rates for Marin County averaged over the five most recent years for which we have data ( 1995 - 1999 ) exceeded , by at least 20 % , those from any single other urban county in	California	 , and they were 28 % higher than rates for other SFBA counties and were 38 % higher than rates for other urban counties combined ( Table 2 ) .	LOC	LOC	LOC	LOC	LOC	LOC	LOC	LOC
fffff	282	California	37		California	 , where jobs have zoomed but affordable housing has not , will receive $ 84 billion of the subsidy .	DOT	LOC	LOC	DOT	DOT	LOC	LOC	DOT
fffff	273	California	36		California	officials have been especially aggressive , muscling reluctant FEMA officials to expend billions on &#34 code upgrades &#34 requiring massive or even total reconstruction of buildings suffering relatively minor damage .	DOT	ORG	ORG	LOC	ORG	ORG	ORG	ORG
fffff	54	Afghanistan	8	Binalshibh proceeded to	Afghanistan	 , made his report , and spent the next several months there and in Pakistan .	LOC	LOC	LOC	LOC	LOC	LOC	LOC	LOC
fffff	68	Afghanistan	9	The hijackers were given 10 hours to leave	Afghanistan	and have presumably vanished into Pakistan .	LOC	LOC	LOC	LOC	LOC	LOC	LOC	LOC
fffff	43	Afghanistan	6	The other diplomatic route to get at Bin Ladin in	Afghanistan	ran through Islamabad .	LOC	LOC	LOC	LOC	LOC	ORG	LOC	LOC
fffff	49	Afghanistan	7	None of the papers mentions it , but such a warning preceded by only a few days the recent cruise missile attacks into	Afghanistan	0	LOC	LOC	LOC	LOC	LOC	LOC	LOC	LOC
fffff	25	Afghanistan	4	The bad news : That 's because nobody in	Afghanistan	has it .	LOC	LOC	LOC	LOC	LOC	ORG	LOC	LOC
fffff	36	Afghanistan	5	The same plane , the paper reminds , she used while traveling last August just before U . S . cruise missile strikes into	Afghanistan	and Sudan .	LOC	ORG	LOC	LOC	LOC	LOC	LOC	LOC
fffff	12	Afghanistan	2	During the summer and early autumn of 2000 , Bin Ladin and senior al Qaeda leaders in	Afghanistan	started selecting the muscle hijackers-the operatives who would storm the cockpits and control the passengers .	LOC	ORG	LOC	LOC	LOC	ORG	LOC	ORG
fffff	17	Afghanistan	3		Afghanistan	's ruling Taliban faction said the plane would be forced to leave the country if a settlement is not reached soon .	DOT	ORG	LOC	LOC	ORG	ORG	ORG	ORG
fffff	2	Afghanistan	1	Hage was a U . S . citizen who had worked with Bin Ladin in	Afghanistan	in the 1980 s , and in 1992 he went to Sudan to become one of al Qaeda 's major financial operatives .	LOC	LOC	LOC	LOC	ORG	LOC	LOC	LOC
fffff	228	England	30	Also , the preferred pronunciation of Shoreham , the English port , is shown as \ ? \ , which is unlikely to be heard anywhere in	England	0	LOC	LOC	LOC	LOC	LOC	LOC	LOC	LOC
fffff	65	Europe	9	A member of Hungary s dynasty , Count Gyrgy Festetics , founded	Europe	s rst agricultural school here in 1797 , which is now the Keszthely University of Agricultural Sciences .	DOT	ORG	LOC	LOC	LOC	ORG	LOC	ORG
fffff	59	Europe	8	By the end of the 15 th century , when King Mtys ( see page 16 ) was resident , the palace , like his grand Buda residence , was famous all over	Europe	0	LOC	LOC	ORG	LOC	LOC	ORG	LOC	ORG
fffff	35	Europe	5	In La Repubblica of Rome , the columnist Bernardo Valli discussed the prevailing skepticism of American economists and media opinion toward the single European currency , the euro , citing Milton Friedman 's prediction that it would fail and Martin Feldstein 's ( in Foreign Affairs ) that it could lead to bitter conflict in	Europe	0	DOT	DOT	LOC	LOC	LOC	LOC	LOC	LOC
fffff	27	Europe	4	In the spring , thousands of serious cyclists come to Mallorca from all over	Europe	to race over the island and grind up the steepest mountain passes .	LOC	LOC	LOC	LOC	LOC	LOC	LOC	LOC
fffff	24	Europe	3	Primakov said that the Balkan conflict has undermined his efforts to democratize Russian institutions , combat corruption , guarantee free expression , and bring Russia closer to	Europe	 , because it has reopened Russian religious , political , and ethnic divisions and , above all , revived Russian hatred of the West .	ORG	ORG	LOC	ORG	ORG	ORG	ORG	ORG
fffff	16	Europe	2	Its environmentally-sensitive development of the Costa Smeralda is a mecca for	Europe	s yachting set and August sees its limited five-star hotels booked months in advance .	ORG	LOC	LOC	LOC	ORG	ORG	LOC	LOC
fffff	6	Europe	1	Here you can see the original train that travelled on	Europe	s first continental underground railway in 1896 - it s hardly different to those on the current Millennium line .	LOC	ORG	LOC	LOC	ORG	DOT	DOT	ORG
fffff	156	England	22	Most everyone else in the world rations implicitly through a process known as &#34 queuing &#34 in	England	by progressively increasing the length of time needed to obtain services until the least hardy either get better , get discouraged , or die .	DOT	LOC	LOC	LOC	ORG	LOC	LOC	LOC
fffff	169	England	23	Countless Renaissance and Baroque sculptors have drawn inspiration from the friezes on the triple Arch of Septimius Severus ( honoring a third-century emperor who died in York , 	England	 , the northernmost boundary of the empire ) .	LOC	LOC	LOC	LOC	LOC	LOC	LOC	LOC
fffff	487	China	64	While crowded and commercialized , Shaolin is still one of	China	s most interesting historical and religious monuments , dating back to the end of the fifth century a . d .	LOC	LOC	ORG	LOC	ORG	ORG	ORG	ORG
fffff	489	China	65	The show has a sprawling title , &#34	China	: 5 , 000 Years-- Innovation and Transformation in the Arts , &#34 and the temptation must have been great to fill every corner of New York with Chinese things , as the museum did with its Robert Rauschenberg show last year .	ORG	LOC	ORG	ORG	ORG	ORG	ORG	ORG
fffff	469	China	62	&#34 Such practices are totally forbidden in	China	0	DOT	LOC	LOC	LOC	LOC	LOC	LOC	LOC
fffff	479	China	63	Brave Frank and Charles went to sea , writing to Jane from the West Indies and	China	and other places that the quaint fantasy author has been assumed to know nothing about .	LOC	LOC	LOC	LOC	LOC	LOC	LOC	LOC
fffff	452	China	60	Group is &#34 a huge Thai conglomerate with interests in	China	and elsewhere in Asia &#34 ( the Times ) and is &#34 among the largest foreign investors in China &#34 ( the Post ) . But of course , Nike , Boeing , General Motors , Microsoft , IBM , and so on are also huge companies with interests in China and elsewhere in Asia .	LOC	LOC	LOC	DOT	ORG	LOC	LOC	LOC
fffff	466	China	61	2 )	China	's offer to exile him was old news .	ORG	ORG	ORG	ORG	ORG	ORG	ORG	ORG
fffff	53	England	7	i i had a friend from	England	visit once at Christmas and we could n't get her out of the what she called the back garden because she wanted to go back with a sunburn and she went back to the north of England with a sunburn	LOC	LOC	LOC	LOC	LOC	LOC	LOC	LOC
fffff	44	England	6	Map 33 shows the distribution of child ( most of southern	England	) and of bairn ( north of a slightly wavy line between Boston , on the Wash to the east , and Lancaster , on the west coast ) .	LOC	LOC	LOC	LOC	LOC	LOC	LOC	LOC
fffff	445	England	59	She hears the sum offered for the factory and refuses to allow Bunt 's concern about the future of the business or his burgeoning romance with Mei-ping to stand in the way of her plan to return to	England	and live in comfortable solitude with him .	LOC	LOC	LOC	LOC	LOC	LOC	LOC	LOC
fffff	396	England	52	The authors estimate that around 163 , 000 new cases of dementia occur in	England	and Wales each year .	LOC	LOC	LOC	LOC	LOC	LOC	LOC	LOC
fffff	388	England	51	In the West of	England	 , babies were called doxies .	LOC	LOC	LOC	LOC	LOC	LOC	LOC	LOC
fffff	369	Germany	48	A more expensive dollar has allowed	Germany	and Japan to undercut American producers , but it also makes it harder for them to attract capital investment .	ORG	ORG	ORG	ORG	ORG	ORG	ORG	ORG
fffff	375	Germany	49		Germany	and Britain want to replace Santer as soon as possible , while seven other countries would prefer him to remain as a &#34 caretaker &#34 until Dec . 31 , 1999 - - the end of his term .	ORG	ORG	LOC	ORG	ORG	ORG	ORG	ORG
fffff	317	Germany	41	The coup lasted only five days , but set the tone for	Germany	s fragile experiment in parliamentary democracy .	ORG	ORG	ORG	ORG	ORG	ORG	ORG	ORG
fffff	329	Germany	43	Hamerow quotes a moving statement by Tresckow : &#34 If God once promised Abraham that he would destroy Sodom if only 10 righteous men lived there , then I hope that because of us God will also not destroy	Germany	. &#34	LOC	LOC	DOT	DOT	LOC	ORG	LOC	DOT
fffff	338	Germany	44	The second scene occurs during Kristallnacht , the night of broken glass when the Nazis destroyed most of the synagogues and many of the Jewish-owned stores in	Germany	: Oskar discovers that the Jew who sells him his tin drums has committed suicide in his store , while storm troopers rampage around his corpse , poking it with puppets and dropping their pants to shit on the floor .	LOC	LOC	LOC	LOC	LOC	LOC	LOC	LOC
fffff	339	Germany	45	Meanwhile , Corriere della Sera of Milan &#34 deeply offended &#34 ( source , the Times of London ) Chancellor Helmut Kohl of	Germany	by publishing a front-page cartoon of him in the uniform and helmet of a Nazi concentration-camp guard to mark his arrival in Rome for a summit meeting with Italian Prime Minister Romano Prodi .	DOT	ORG	LOC	ORG	ORG	LOC	ORG	ORG
fffff	350	Germany	46	Le Monde said the German celebrations were conducted &#34 with a certain modesty , as if to allay the fears that a united	Germany	 , not always wrongly , has traditionally provoked in its neighbors . &#34	DOT	DOT	ORG	ORG	ORG	ORG	ORG	ORG
fffff	362	Germany	47	The WP and NYT tuck the story inside , but everyone mentions party leader Jeorg Haider 's infamous statements praising the employment policies of Nazi	Germany	0	ORG	DOT	ORG	ORG	ORG	ORG	ORG	ORG
fffff	131	Europe	18	The Organization for Security and Cooperation in	Europe	should press Russia to cease fire and grant Chechnya autonomy .	LOC	LOC	LOC	ORG	LOC	ORG	LOC	LOC
fffff	95	Europe	13	To weigh the impact , we subtract the community prevalence of VRE in the US ( &lt; 1 % ) from the community prevalence of VRE in	Europe	( &gt; 2 % ) .	LOC	LOC	LOC	LOC	LOC	LOC	LOC	LOC
fffff	82	Europe	11	The United States should de-emphasize engagement with Asia and turn back toward	Europe	0	ORG	ORG	ORG	DOT	ORG	ORG	ORG	ORG
fffff	74	Europe	10	The Paris daily Libration announced on its front page Thursday that the arrival in	Europe	of the Viagra pill this week has lifted the taboo on discussion of sexual dysfunction .	LOC	LOC	LOC	DOT	LOC	ORG	LOC	LOC
fffff	124	Europe	17	The story also reports that on Wednesday the House of Representatives passed a threat to keep the Concorde from landing in the U . S . in retaliation for a European ruling , designed to promote European aviation equipment sales , that would ban many older U . S . planes from	Europe	0	LOC	LOC	LOC	LOC	LOC	LOC	LOC	LOC
fffff	115	Europe	16	Surrounded by elegant classical mansions and gilded wrought-iron grilles with ornamental gateways , which frame the marble fountains of Neptune and Amphitrite , Nancy s huge Place Stanislas is one of the most harmonious urban spaces in	Europe	0	LOC	LOC	LOC	LOC	ORG	LOC	LOC	LOC
fffff	105	Europe	14	He has &#34 surpassed Netanyahu in status at the White House , &#34 the editorial said , while &#34	Europe	stands united behind him , and the Arab states are only waiting for the signal to send official representatives to the Palestinian state . &#34	ORG	ORG	ORG	ORG	ORG	ORG	ORG	ORG
