sentenceid	globalindex	lemma	lemmaindex	leftcontext	headword	rightcontext	gs_expert	C1	C2	C3	C4	C5	VOTE	MACE
kjqncxcjv	329	donkey	29	 Although some	donkey	carts and bicycles occasionally impinge on the tranquillity of the main street&#44the townsfolk have plenty of time to stand around and gossip . 	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL
ffsuewqcx	330	lobster	29	 If the island s	lobsters	are a worthy rival to Nova Scotia s&#44its finest seafood is the oysters of Malpeque Bay . 	DOT	ANIMAL	DOT	MEAT	MEAT	DOT	MEAT	MEAT
nfqftmjfj	331	chicken	30	 A	chicken	was injected with 145 g of RGS 3 T into the breast muscle on four separate occasions ; the first injection was in complete Freund 's adjuvant&#44whereas injections 2 - 4 were made in a 1 : 1 dilution of complete and incomplete Freund 's adjuvant . 	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL
asjcgacxp	332	lamb	30	 And in another shift in the economy&#44it was found that	lamb	could be raised more cost-effectively on lowland farms - in part because of the richer&#44more nutritious grazing land available there - and as a result Lakeland farms became less profitable . 	ANIMAL	ANIMAL	ANIMAL	DOT	ANIMAL	ANIMAL	ANIMAL	ANIMAL
cgjpnbgdp	333	pigeon	30	 Rising above the flower beds is the solemn Scott Monument&#44complete with a resident flock of	pigeons	that badger people on surrounding park benches for crumbs . 	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL
smitdxszn	334	rabbit	30	 There were two groups of AIA	rabbits	used in the study . 	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL
rbbrqquik	335	turkey	30	 Of course&#44you would have to drink something&#44and I suggest a nice Suffolk Punch as an appetizer&#44followed by a French Pilsener with the fish and a good Australian Shiraz with the	turkey	&#44 finishing with a spot of Kendal mint cake . 	MEAT	MEAT	MEAT	MEAT	MEAT	MEAT	MEAT	MEAT
vmqhvobxn	336	buffalo	31	 The road up to Amber takes you through classical Rajasthani landscape&#44its parched hills embracing Lake Maota&#44where water	buffalo	snooze lazily in the sun . 	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL
xnzxwhcpi	337	duck	31	 Nanjing claims its salted	duck	is superior to the more famous Peking duck . 	MEAT	MEAT	MEAT	MEAT	MEAT	MEAT	MEAT	MEAT
vfwjtlevg	338	lamb	31	 Other dishes&#44such as the cloyingly sweet	lamb	with olives and oranges from celebrity chef Mario Batali 's Simple Italian Food&#44just do n't measure up . 	MEAT	MEAT	MEAT	MEAT	MEAT	MEAT	MEAT	MEAT
cfifhuapl	339	lobster	31	 East of Charlottetown&#44the longest of the circuits&#44375 km ( 233 miles )&#44encompasses pleasant beaches&#44rugged&#44red-stone capes and coves&#44shady forests &#44	lobster	and tuna fisheries&#44and potato and fruit farms . 	DOT	ANIMAL	MEAT	DOT	ANIMAL	ANIMAL	ANIMAL	ANIMAL
lhbcqvveb	340	snake	31	 There are lots of enormous rocks&#44anyway&#44which in my experience tends to mean lots of enormous	snakes	0	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL
laygbddry	341	bull	32	 But the most repugnant part of the multiple operation we had just witnessed was the castration&#44and I remained sure that	bull	calves are made steer calves in Britain and are vaccinated . 	ANIMAL	ANIMAL	MEAT	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL
ulaxkkwtm	342	cow	32	 Now about half the	cows	are dead . 	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL
litlhazni	343	trout	32	 Famous for its rainbow	trout	&#44 Chuzenji is too cold for swimming most of the year&#44but visitors throng to this area for its spectacular spring and fall scenery and for its numerous hot springs resorts . 	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL
rohxhksge	344	buffalo	33	 But along the way&#44scores of laborers had died hacking through the mountains &#44	buffalo	were exterminated&#44and Indians and Mtis were dispossessed of their lands . 	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL
gvqbnjmzl	345	deer	33	 ' The loneliness and the heather-cloaked undulations of the vast	deer	forests of northern Scotland ( forests distinguished by a complete absence of trees ) are indeed evocative of the sea . 	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL
jxsrmgjdq	346	goose	33	 It s the land of good duck and	goose	&#44 of fine Bordeaux wines . 	MEAT	MEAT	ANIMAL	ANIMAL	MEAT	ANIMAL	ANIMAL	MEAT
imfnpvcpq	347	shrimp	33	 But what really grabs your attention is the chatter of Chinese voices&#44the crowds&#44the color&#44the smells of five-spice and dried	shrimp	- it s a little corner of Hong Kong right in the middle of California . 	MEAT	MEAT	MEAT	MEAT	MEAT	MEAT	MEAT	MEAT
debwdhrnz	348	camel	34	 This is the same sound Marco Polo heard when he passed this way on his own	camel	caravan 700 years ago . 	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL
essuzouxr	349	shrimp	34	 There are many commercial sources of brine	shrimp	cysts . 	DOT	MEAT	ANIMAL	ANIMAL	ANIMAL	DOT	ANIMAL	ANIMAL
jmjeynmnp	350	whale	34	 If our definition of an autonomous agent should include that it be an individual capable of reproducing&#44then maybe	whales	are about as big as such agents get in the current biosphere . 	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL
jrwhhlmfv	351	cow	35	 A soup-type dish made with tripe&#44the stomach lining of a	cow	&#44 pig s or calf feet&#44and maize&#44such as posole ( corn ) or hominy . 	DOT	MEAT	DOT	MEAT	MEAT	ANIMAL	MEAT	MEAT
iprpexqlr	352	goose	35	 Penguins and	geese	maintain same-sex matings for life . 	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL
utdsuskcq	353	hog	35	 &#34 Slaughtering	hogs	and running knitting machines are businesses of yesterday . 	DOT	DOT	DOT	ANIMAL	ANIMAL	ANIMAL	ANIMAL	DOT
ltbfttoxl	354	salmon	35	 Lakes and streams shimmer with	salmon	&#44 trout&#44eel&#44and pike . 	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL
hrbbmtruw	355	swine	35	 Establishment of the maternal-fetal interface is extremely competitive among littermates in early	swine	gestation . 	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL
fkpduxwyd	356	chicken	36	 The two great child scares of the week&#44the &#34	chicken	flu &#34 crisis in Hong Kong and the 600 - plus epileptic fits caused by the flashing red eyes of a TV cartoon monster in Japan&#44caused most of the world 's newspapers to sound the alarm . 	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL
gmormdqds	357	duck	36	 In an effort to avoid imprinting&#44we enlisted the aid of a regular barnyard muscovy	duck	that was hanging around the Seabird Station . 	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL
excmsfksr	358	salmon	36	 If you re here in October&#44you may see the spectacular	salmon	run&#44when the waters turn scarlet with thousands of sockeye . 	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL
spclulknr	359	trout	36	 Birdwatchers may spot grouse&#44loon&#44heron&#44finches&#44and warblers&#44while anglers can hope to catch speckled and lake	trout	&#44 pike&#44bass&#44and walleye . 	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL
idrhtuoyd	360	buffalo	37	 Straddling the Alberta border&#44this park presents a unique opportunity to see herds of the rare shaggy humpbacked wood	buffalo	&#44 5&#44000 at last count&#44in its natural habitat . 	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL
bzpdzgapc	361	chicken	37	 In Hong Kong&#44the South China Morning Post gave blanket coverage to the flu virus with which Chinese	chickens	have infected several small children&#44killing two . 	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL
bnkypmaoh	362	duck	37	 Perhaps&#44instead of focusing on the character issue&#44each character should groom a	duck	to be his representative&#44and we could all grade them on grooming&#44behavior&#44ability to do tricks&#44and the like . 	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL
mvwltwtyu	363	goat	37	 However&#44the harsh terrain can only support so many	goats	0	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL
lngynjgdm	364	salmon	37	 Expert anglers insist that the	salmon	fishing near Margaree Forks is the best in eastern Canada . 	DOT	ANIMAL	ANIMAL	ANIMAL	ANIMAL	DOT	ANIMAL	ANIMAL
pgqwanzsz	365	snake	37	 In Madagascar and elsewhere&#44populations of	snakes	&#44 primates&#44and turtles are being destroyed by locals . 	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL
bddlqalid	366	goose	38	 Since he dispatched the	goose	with his own bare beak&#44did he proudly roast the bird and serve it for dinner ? 	DOT	MEAT	DOT	ANIMAL	MEAT	ANIMAL	DOT	MEAT
isldpsaar	367	salmon	38	 For a taste of what the fuss is all about&#44try a grilled	salmon	lunch at the restaurant by the cable-car terminal . 	MEAT	MEAT	MEAT	MEAT	MEAT	MEAT	MEAT	MEAT
eneufbrda	368	trout	38	 Fishermen should get their license at the park entrance to angle for	trout	or salmon ( no motorboats allowed ) . 	DOT	ANIMAL	DOT	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL
slcoxfyxk	369	buffalo	39	 It s been cleaned up considerably since the first settlers arrived in the 1880 s and found the banks of the Wascana Creek littered with hundreds of	buffalo	bones . 	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	MEAT	ANIMAL	ANIMAL
bcgytqkia	370	bull	39	 Top matadors - qualified toreros who fight fully grown half-ton	bulls	- occasionally appear in Benidorm&#44while novice fighters can be seen in other tourist centres . 	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL
htkcyalia	371	camel	39	 According to the Jordanian news agency Petra Wednesday&#44King Hussein 's return to Jordan after six months of cancer treatment in the United States was celebrated with the slaughter of sheep and	camels	along Jordanian roadsides . 	DOT	ANIMAL	ANIMAL	MEAT	ANIMAL	ANIMAL	ANIMAL	ANIMAL
bwahpehjr	372	herring	39	 Earlier this summer&#44an out-of-town friend and I were taking in the Ballard Seafood Festival&#44an annual celebration of music&#44troll dolls&#44and pickled	herring	in the Seattle neighborhood that serves as Scandinavia 's unofficial outpost . 	MEAT	MEAT	MEAT	MEAT	MEAT	MEAT	MEAT	MEAT
lcfhnjcpj	373	pig	39	 But according to the Times Higher Education Supplement &#44	pig	farmers&#44in an attempt to meet increased consumer demand for lean pork&#44have over the last few years been breeding thinner pigs - some of which display symptoms of anorexia . 	DOT	DOT	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL
tvcyqrmhe	374	chicken	40	 More common bacteria&#44such as salmonella ( present in 60 percent of	chicken	) and campylobacter ( the number one cause of food poisoning )&#44cause diarrhea for 2 million to 4 million Americans each year . 	MEAT	MEAT	ANIMAL	MEAT	MEAT	DOT	MEAT	MEAT
cwdismhrt	375	deer	40	 Other injuries that hunting dogs are susceptible to would be nail breakage&#44lameness and shoulder injuries&#44injuries caused by running into an object or the dog may be kicked by a	deer	0	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL
vqkeesecg	376	whale	40	 The cold waters around the island&#44once prime	whaling	territory&#44are today a marine sanctuary for whales&#44dolphins&#44and seals . 	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL
xkhscpcbz	377	chicken	41	 Underplayed : A California scientist announced that he has made	chickens	behave like quails by replacing their embryonic brain cells with quail brain cells . 	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL
afkhkexvf	378	trout	41	 Fishermen come for the	trout	&#44 grayling&#44and lake salmon . 	DOT	ANIMAL	ANIMAL	DOT	DOT	ANIMAL	ANIMAL	DOT
hshpbqgir	379	buffalo	42	 In Sabah&#44you may even be able to buy a	buffalo	&#44 though shipping is not included in the purchase price . 	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL
azicwgvbm	380	camel	42	 You can reach the lake from the edge of the desert on the back of a	camel	or ( if you like walking in sand ) on foot . 	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL
gwzqeiflh	381	chicken	42	 The	chicken	's not exactly crispy&#44but it is remarkably unrubbery . 	MEAT	MEAT	MEAT	MEAT	MEAT	MEAT	MEAT	MEAT
dzjbdddjh	382	hog	42	 The agency 's decision to consider Sonora a region from which fresh pork could be imported with a negligible risk of introducing or disseminating	hog	cholera was based on an analysis of a number of risk factors detailed in the supplementary information published with the final rule . 	ANIMAL	DOT	ANIMAL	ANIMAL	DOT	MEAT	ANIMAL	DOT
pjtpaniwp	383	pig	42	 Zias says Yadin misrepresented and suppressed evidence&#44including the fact that	pig	bones were found alongside the skeletons he claimed belonged to the Jews . 	DOT	ANIMAL	ANIMAL	ANIMAL	MEAT	ANIMAL	ANIMAL	ANIMAL
eifyegqkv	384	trout	42	 Lovers of the outdoors track the last free-roaming bison herds or fly in for the challenge of fishing the	trout	and grayling in Great Slave and Great Bear lakes . 	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL
fcimendht	385	turkey	42	 The sandwiches are identical concoctions of ham&#44baloney&#44and	turkey	0	MEAT	MEAT	MEAT	MEAT	MEAT	MEAT	MEAT	MEAT
vqlzgoqla	386	salmon	43	 blocked the	salmon	s passage with rock-blasts through the canyon for the railway . 	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL
dfcfpyjcp	387	bull	44	 In this agricultural land &#44	bulls	and horses can be seen grazing all over the Ribatejo . 	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL
kevnqudny	388	duck	44	 We think it is a wild mallard	duck	0	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL
fxpalrmoc	389	camel	45	 You can take a taxi or try a	camel	ride&#44very appropriate given the terrain . 	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL
nmrhgrkvb	390	duck	45	 Everyone seems to congregate around the lake s edge&#44where feeding the	ducks	and swans is a popular pastime . 	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL
zlqrjjvek	391	whale	45	 Children enjoy the prehistoric fossils&#44the	whale	skeletons&#44and the menagerie of stuffed animals in the Museum of Comparative Zoology . 	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL
sxhddavnv	392	camel	46	 The Sinai has long been the domain of the Bedouin&#44nomadic tribes who travel with their flocks of sheep and	camels	&#44 moving from pasture to pasture and living in large family tents . 	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL
azvvhsleg	393	chicken	46	 A study of Marek 's disease virus in	chickens	seems to demonstrate allele-specific overdominance at the MHC using defined genetic backgrounds&#44but the report does not clearly specify how homogeneous the genetic background was in these experiments [ 21 ] . 	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL
coijgbtoa	394	chicken	47	 	Chickens	scoot under cars as you approach . 	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL
ihnzgnykq	395	deer	47	 The hunters reported that	deer	ran straight for miles until they lost their pursuers . 	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL
djywmpquk	396	salmon	47	 She tests the product on texts ranging from the Ten Commandments to a recipe for cooking	salmon	by Martha Stewart&#44but she leaves it to the reader to decide how good the summary is . 	MEAT	MEAT	MEAT	MEAT	MEAT	MEAT	MEAT	MEAT
mcgyzxnqy	397	calf	48	 ' Most of us with our British visitors had just come down off the mesa where Joe had been branding	calves	0	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL
holpxxlld	398	camel	48	 According to KSM&#44Abu Turab even had the trainees butcher a sheep and a	camel	with a knife to prepare to use knives during the hijackings . 	DOT	ANIMAL	MEAT	ANIMAL	ANIMAL	DOT	ANIMAL	ANIMAL
zdahuavxd	399	duck	48	 The native herons &#44	ducks	&#44 and moorhens see many species of migratory birds who fly north for the summer and return south as winter approaches . 	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL
ktxjsvdjs	400	salmon	48	 The fish were indeed jumping ; bountiful	salmon	were barbecued in the summertime&#44smoked for the winter . 	DOT	MEAT	MEAT	MEAT	DOT	MEAT	MEAT	MEAT
twblbgljb	401	buffalo	49	 Mtis and Cree Indians were devastatingly efficient with their repeater rifles&#44and the transcontinental railway builders made a deliberate policy of clearing the tracks of migrating	buffalo	0	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL
znhmbhpzx	402	duck	50	 It s the land of good	duck	and goose&#44of fine Bordeaux wines . 	MEAT	MEAT	MEAT	ANIMAL	ANIMAL	MEAT	MEAT	MEAT
xbnkgvysd	403	cattle	51	 As the years have passed and the Masai population has grown ( and more and more of Africa becomes desertified )&#44rangeland has become more scarce and the Masai 's precious	cattle	have had far less land on which to graze . 	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL
bxyoqzozc	404	chicken	51	 ( Some islanders thought children 's cleft lips resulted from their parents eating	chicken	anuses . ) 	DOT	MEAT	MEAT	DOT	MEAT	DOT	MEAT	MEAT
zddhwlczi	405	buffalo	52	 The bulk of Malays in the country at large are humbler town- and village-dwelling people - tending goats and	buffaloes	&#44 growing rice&#44and working in the coconut&#44rubber&#44timber&#44rattan&#44and bamboo industries . 	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL
kfyzxglnj	406	chicken	53	 For example&#44a frozen	chicken	potpie would require 60 minutes to thaw and heat in a conventional oven but can be fixed up in 12 minutes in the microwave . 	MEAT	MEAT	MEAT	MEAT	MEAT	MEAT	MEAT	MEAT
yfgcgtkcf	407	camel	54	 You may also pass an occasional	camel	&#44 that time-honored vehicle of transport known as the ship of the desert&#44hauling his load on a cart fitted with discarded tires from an airplane . 	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL
mntwpuktz	408	duck	55	 Yet another water dweller is the garganey&#44a kind of	duck	0	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL
kvfjmyehp	409	salmon	55	 He thought it gave offense to the	salmon	industry&#44and he proposed to right this dreadful wrong . 	MEAT	DOT	ANIMAL	ANIMAL	DOT	MEAT	ANIMAL	DOT
uchywherj	410	chicken	56	 The paper also tells us that Patten 's favorite song is &#34 Highland Cathedral &#34 and that the last ceremonial meal under a British flag was &#34 Scottish salmon&#44stuffed	chicken	breast and a red fruit pudding with raspberry sauce . &#34 	MEAT	MEAT	MEAT	MEAT	MEAT	MEAT	MEAT	MEAT
pzxiebcnq	411	duck	56	 A 300 - year-old tamarind tree sheds comforting shade over the house&#44and	ducks	come from the water to share your sandwiches . 	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL
cesaucylu	412	salmon	56	 For $ 14&#44000 a year&#44parents get daily progress reports while their toddlers are served	salmon	for lunch . 	MEAT	MEAT	MEAT	MEAT	MEAT	MEAT	MEAT	MEAT
zpsvxdnqj	413	calf	57	 A soup-type dish made with tripe&#44the stomach lining of a cow&#44pig s or	calf	feet&#44and maize&#44such as posole ( corn ) or hominy . 	MEAT	MEAT	MEAT	MEAT	MEAT	MEAT	MEAT	MEAT
humgxlrdj	414	camel	57	 Ride a	camel	0	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL
ofminjpbv	415	goat	57	 Wool and	goat	hair have always been used to produce material&#44clothing&#44and interesting rugs&#44carpets&#44and throws . 	ANIMAL	ANIMAL	ANIMAL	MEAT	ANIMAL	ANIMAL	ANIMAL	ANIMAL
yftybjuok	416	pig	57	 Due to a glut of pig-production&#44a hog ( the terms hog and	pig	are interchangeable&#44the article explains ) that was selling for $ 118 a year ago now fetches only $ 45 . 	DOT	DOT	MEAT	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL
guythexbm	417	rabbit	57	 Twenty-five male New Zealand White	rabbits	were obtained at 2 - 3 kg in weight . 	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL
obvetjudj	418	camel	58	 Two riders are accommodated at a time&#44slung on yoked seats on either side of the	camel	s neck&#44so it s a great adventure for two children . 	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL
ysvxmzbip	419	salmon	59	 The kippers you enjoy for breakfast or the smoked	salmon	served as an evening appetizer can be bought prepacked for your journey home . 	MEAT	MEAT	MEAT	MEAT	MEAT	MEAT	MEAT	MEAT
vxjrgatxx	420	bull	60	 The	bull	is not killed in the ring&#44but later in a slaughterhouse . 	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL
voxkpyiso	421	salmon	60	 The native peoples are back again in areas like this&#44leaning far out over precarious rocky ledges to pluck with dip nets just a tiny amount of	salmon	&#44 compared with the millions caught by the commercial fisheries at the Fraser estuary . 	DOT	ANIMAL	ANIMAL	ANIMAL	DOT	ANIMAL	ANIMAL	ANIMAL
irapamrjy	422	cattle	61	 ' A cutting horse is a mount trained to separate certain	cattle	out from the herd or bunch . 	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL
bmwwzqlsa	423	snake	61	 Unfortunately no research on the venoms of Trinidad 's	snakes	was discovered so the following review is of the closely related South American and Caribbean snakes and scorpions . 	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL
nmjzbsccy	424	cow	62	 It served variously as a	cow	pasture ( until 1830 )&#44drill field&#44and meeting place . 	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL
etfzyvgwx	425	chicken	65	 Hong Kong began slaughtering more than a million	chickens	to stop the spread of the mysterious &#34 bird flu . &#34 	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL
xydyfhjfa	426	duck	65	 The smallest baby	duck	we have ever seen was brought to our door about three weeks ago . 	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL
kvtcghacv	427	duck	67	 On its south side&#44it is a lush seaside tropical garden enhanced by fountains &#44	duck	ponds&#44and small bars . 	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL
cjlqjjhhd	428	deer	68	 	Deer	and moose abound for the hunters ; farther north there are herds of caribou&#44and&#44up towards the Arctic Circle&#44a few polar bears&#44too . 	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL
vrnvcgyib	429	goat	69	 Leatherware : Local craftsmen have always worked	goat	and cow hides and the industry continues today . 	ANIMAL	ANIMAL	MEAT	MEAT	ANIMAL	MEAT	MEAT	MEAT
safapszpg	430	pig	70	 This wide distribution was not expected&#44because our study of tubulin isotypes in	pig	brains showed very little brain-to-brain variation . 	DOT	ANIMAL	ANIMAL	ANIMAL	MEAT	ANIMAL	ANIMAL	ANIMAL
vyodpoeeg	431	chicken	71	 Hustling&#44bustling peasants hawk the rich harvest of the surrounding farming country : cabbages and oranges&#44eggs and live	chickens	( they are weighed while flapping )&#44river fish and squirming eels&#44and table after table of the most fragrant spices&#44while stalls and hole-in-the-wall cafs heat up the city s number-one dish&#44the Sichuan hotpot . 	ANIMAL	ANIMAL	MEAT	MEAT	ANIMAL	ANIMAL	ANIMAL	MEAT
cbbirgbrf	432	duck	71	 JoC : &#34 The best known and loved of all American seasonings for pork and sausages&#44and for	duck	&#44 goose and rabbit . &#34 	MEAT	MEAT	MEAT	MEAT	MEAT	ANIMAL	MEAT	MEAT
oyvkxrbgc	433	rabbit	71	 The foothills of the Sierra Nevada harbor	rabbit	and partridge&#44while deeper in the mountains lurk deer . 	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL
geafblyqk	434	cow	72	 &#34 It was absolutely untrue that we planted any type of surveillance device on the	cows	&#44 &#34 says a spokesman for the South 's intelligence service . 	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL
cofzdyais	435	whale	72	 In short&#44most of the	whale	is incompressible . 	ANIMAL	MEAT	MEAT	ANIMAL	ANIMAL	ANIMAL	ANIMAL	MEAT
pxltouaub	436	chicken	74	 At farmers markets&#44families would display the vegetables they grew or sell eggs from their	chickens	0	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL
xgplwtmpl	437	chicken	75	 In Hong Kong itself&#44said the SCMP&#44fast-food chains and hotels had switched to serving frozen	chickens	from the United States . 	DOT	MEAT	MEAT	MEAT	MEAT	ANIMAL	MEAT	MEAT
ouvnupagd	438	snake	76	 Aristotle&#44who lived from 384 - 322 BC&#44noted that the tails of lizards and	snakes	&#44 as well as the eyes of swallow-chicks&#44could regenerate ( Aristotle 1965 ) . 	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL
lmfmfiwet	439	whale	76	 Although the Museu da Baleia (	Whale	Museum ) shows a video of a whale hunt in 1978&#44the owner is the epitome of a poacher turned gamekeeper . 	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL
dgjnucoxd	440	chicken	77	 Grilled in foil or alongside a ham&#44turkey or	chicken	&#44 those who shied away from onions before will delight in their new found vegetable . 	MEAT	MEAT	MEAT	MEAT	MEAT	MEAT	MEAT	MEAT
jgprcatfj	441	snake	77	 His previous work has involved putting books through a washing machine cycle and collecting live animals&#44such as scorpions &#44	snakes	&#44 and insects&#44and setting them to battle in enclosures filled with Chinese art objects . 	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL	ANIMAL
